0,1
484.89155501840554,-31.006357052356066
489.3911782449288,21.973915633917063
462.8865749487044,-27.59988885077133
517.2184791068717,5.588089596256003
455.66904860481725,1.982180846643086
455.74220553592073,-25.126801272140433
476.77533548604333,-65.41434818080148
417.62094332761774,-21.7464667873444
438.8158414444548,7.686687218870478
441.7726419484994,-40.97385127540207
512.7757162482592,-2.2432761573931685
470.6052962709447,-35.079042822437344
452.0014822812595,14.122983475374753
433.53699724891715,25.19653882574175
449.7618216039759,8.303344165458853
449.4243101237682,75.74920296087558
466.7454784563614,-8.42575073104706
491.48200262309985,-10.197117062389829
472.7072101350495,-29.2415236689584
426.211769190286,38.57245385822584
487.8078129346156,40.92322798184037
461.76126437667835,29.862034474640375
420.4323995903026,20.41006502428482
450.50670924016345,76.826461346946
474.15271898462277,-4.67397214076658
473.0654911857779,39.76611418495229
442.5146375653203,72.76701102159298
493.2121529394812,85.44993306112399
436.5460768009857,51.32651053803225
471.0815283064513,92.95701110653309
446.17003158630837,61.20496472551562
426.73747697194256,33.96879153478339
483.66622683456194,113.61850524206534
456.4737581366867,106.10954189778805
468.80746172080273,59.71802806011755
468.105304558541,128.27647746866967
455.4744743177647,132.1340230127155
377.2235133346447,112.90657364311907
457.67471029219803,82.3293948837277
457.0444038603806,34.717876144400606
446.9105872460921,108.09873998704347
497.0276407588824,84.87264659673905
427.60703105820926,88.39828335265167
478.47589932410517,116.33850104845315
434.25403672546037,124.89357601301533
452.1732209891291,141.56898095097475
427.29443296309466,105.68821901620285
435.6690277793568,74.61534234455391
455.3732790705467,129.34929298178363
445.6816618468506,117.47088318621928
402.08695023363487,114.87390014469162
433.2677170015691,106.40348682695618
437.69296623992216,145.56554053190737
498.0808449827481,141.64710664644852
448.16689619879565,137.1355826496607
381.8037923679658,141.52604532378203
440.08184967232694,219.1644234701881
431.3936422848723,157.25235962663376
434.99420313794815,116.07734222368687
469.1729273795763,176.6202673229422
457.45353507862205,129.69797922505808
474.622432745312,117.83401587713215
448.94208274906555,228.50566491299762
400.39983392901456,148.69790153051807
431.8668537946198,153.46967569390432
381.10068337847474,173.51010710101212
394.47668228996827,188.53231028723
397.47025831548376,223.68582264716827
400.24461350047136,170.38101871973288
446.8190427540999,145.96371628951766
427.89077772222527,224.94230546895233
371.4781287463487,194.09689908143557
426.1170022200706,214.83380167277005
379.81219074928947,154.57790965248785
431.16150906269087,205.90479006676898
421.5830099171485,210.1833765956532
392.21491401887283,209.5431499535593
419.93778741643706,183.92142354187524
465.6313904296208,222.33408946132317
372.41423510585236,230.57344530987254
377.39077729814045,237.2376009749397
439.84974470498497,191.74320122359447
432.4366344595747,231.47598047784035
426.62351339625235,278.7153902974988
393.00937002188573,201.9086229444609
372.0778952080604,202.74545834179003
394.8256645672244,240.1432305548541
403.7979648772465,257.4028124517286
394.22902479887887,278.86161446808654
384.22425775386887,319.5184724871869
409.2423115820347,214.84589937094947
356.6372450792375,257.6713458244301
380.33533324681,267.2429501369779
399.4950783351127,246.25294086438777
358.1364755952288,205.5962721854894
368.37085025220307,279.3264383930824
386.3988669866323,218.84389943593578
383.36505313412744,270.3458731029989
349.831359130513,265.9569930126539
376.25475874085373,229.6035172113179
383.38756366600944,283.25194587157665
403.2750297306966,300.5665530898065
327.56713873057276,243.33001964705863
382.44625734017745,289.378727374669
380.5289367770266,392.0354715461299
380.2709313891045,312.99677575058513
389.81545819309014,300.93562778323025
349.7730734443013,306.6147572601483
334.06677366323976,279.18052275436196
340.6957149530215,291.16821905593457
422.68626040488016,235.10837081053978
371.8090612169593,245.1465046490326
335.02300167067796,328.58538055946036
349.0540909409158,265.96053453859906
323.5964235374308,321.04386512986616
321.05957376057694,309.4996914045851
342.238041566484,285.7947778401855
403.07488135884677,326.6839747300526
275.87339551155185,315.57031880429236
314.6307197676541,337.8465530082311
308.5509429405423,311.1148109496673
345.3041308133671,342.7993087315061
291.9593492992423,309.04767242150785
311.519479269814,301.7251079222132
376.5170178017067,335.70284192210244
283.49846626937324,353.303697016286
382.74739540711533,358.94219932744994
271.24555392778205,315.6274902579659
352.56423866927287,311.09648112495995
325.5881358087312,357.72333531358584
282.16877521386704,334.84191242942603
210.42838385844004,308.02492943905827
297.7657437265652,303.43739091042414
351.97827283507485,300.0663313732721
287.4545980609164,348.97775213381254
341.53107654846167,304.0498258326687
330.8117752150881,349.48794947494855
264.08272125328364,365.0843597336221
297.09811745549626,335.23999708991107
290.80605742404543,343.69721348204183
289.6906013140997,377.1154503349983
331.4261851297108,322.09668581870625
345.38489148374424,302.632771302619
274.37625369409966,380.79373226284673
284.88328285853925,346.39652059322736
267.7214813365845,352.20517128415264
253.78382813618597,394.3852826799162
279.6629561077109,349.9962045776186
293.4164063435271,381.8729284818593
288.2784897114053,393.39736244518207
236.47538950662585,359.5416510106379
281.2051598648316,396.480733321596
255.58901497837098,383.49587616198966
291.964421437031,364.01915714913883
267.45461036116643,377.4745075642641
241.90737214727736,418.26125515752204
270.585425783856,411.4445058866047
282.36153758176437,389.39413527005365
261.01921520228683,381.16428845128087
247.6383880641515,388.259671119977
238.16547110314855,411.69367880564903
208.0406944836437,458.26885916790974
199.7281498653637,360.7130574660156
261.9630930957552,422.51320891571424
243.24430238675023,419.22137877990025
221.444197632473,375.04407745184267
221.36668941555723,383.22049923688166
245.61726277667833,400.68015588969865
188.86014695889077,396.9896521553703
223.26478067912637,391.24160343781256
183.4524899669766,416.9687714400355
212.70096321592794,395.9373179563427
188.44438987017944,419.5771537869567
156.34740006582416,371.84431117547564
175.44192323220034,409.09984754282846
203.51883501295626,461.1813985841185
217.10890421551133,413.52236249371515
187.98739708838573,389.6267448440513
185.1726287607078,412.40722051649726
192.57120259267901,397.5965979264401
195.62325963313828,469.72437966063586
173.92498604293627,437.10433700546616
195.02885711950793,414.30917954517633
178.17599231114386,427.9983583339126
171.50422827385523,405.68701932632655
166.42213864636946,445.05587242029867
206.32630437254954,460.11449471761364
224.48502148624726,409.51817653058754
183.14922197052056,439.22283683948126
219.7563643388691,410.6392943834712
125.94602808684958,418.0537768657848
84.48906762733117,421.3918205778832
122.49318024901855,442.78675696838246
152.5741408605733,495.65205400341364
167.88167526822713,423.1332748072407
109.45733212104261,456.25284309162737
93.83701861685196,497.475300565533
165.85500852524333,429.473882934231
76.099223954926,485.1642437201097
121.0723018298952,482.66274750678065
73.68480505255597,428.5084200699962
118.67810178006295,448.84169018626375
102.01611926975853,467.0415237498403
80.48101835351025,444.9895099580491
113.10442197097161,465.580007860234
127.82441410132928,417.2745730379069
57.42756953811906,490.1921438019601
110.39017350433625,430.23622331994034
143.91992210736677,456.9709829100033
129.72385910434218,456.3171350066188
153.1220531441633,507.7235235183491
80.78057405749018,484.9629949859676
104.55599182584974,497.60820221703375
53.187676657287454,477.8449801932417
110.82435530375888,405.1961963766803
40.505799581054006,397.45709645129375
64.84909935160394,480.8167198366149
114.92570182008434,462.1503696047167
115.63320039256885,419.1422149752203
12.589184112207619,459.47719439744577
72.12484528174792,460.7417600548421
-4.5117335135582834,459.60856607921903
15.282637341221317,482.9124740394002
62.3165299803472,435.14657851411334
32.801225000014654,432.06776464090035
43.232421642183375,492.9801419839942
12.433609886059735,479.9094547668608
22.987416791145762,441.44452788045527
32.57126874750455,434.59654586217204
16.057137621736672,430.1210138795735
88.49033403492653,467.49920884405867
5.436427196963237,473.22505258203086
19.9357356469051,460.52130721250273
38.60585842691022,490.20073979206927
1.139122230941318,450.5064350821996
5.674047360822229,399.00916962951874
-34.66042608187786,509.33919204035067
57.012434169004884,461.1083689436156
21.826721748875883,478.1437578169187
93.76168401831379,502.60061155717307
-5.5782605034107995,440.5345618364747
-53.071230517842366,475.4723873790254
-30.706463199596655,426.8488560511321
-30.552095192308556,437.1982962118628
36.31962859124103,496.2024728913493
-17.674131517829757,514.2404188083508
-18.254730912867362,444.07265015055657
21.976742259765995,486.1278234124478
-57.975812647014266,464.2799700855603
-56.268547601542686,428.5160080710699
-5.356245556830228,527.2726296421724
-78.24004715625057,486.8495992026252
-58.94349693135894,455.2974146774636
-60.33686544883478,443.9223715512555
-44.249730700719326,444.8247766905347
